,Date,BTC-USD,ETH-USD,USDT-USD,BNB-USD,USDC-USD,XRP-USD,LUNA1-USD,ADA-USD,SOL-USD,HEX-USD,AVAX-USD,DOT-USD,BUSD-USD,DOGE-USD,UST-USD,MATIC-USD,WBTC-USD,CRO-USD,DAI-USD,ATOM-USD,LTC-USD,NEAR-USD,LINK-USD,UNI1-USD
346,2021-11-06,61527.48046875,4521.5810546875,1.0014539957046509,636.1139526367188,1.00034499168396,1.1524540185928345,51.179832458496094,2.0066089630126958,258.934326171875,0.1931910067796707,78.6852035522461,52.00921630859375,1.0004440546035769,0.261898010969162,1.0028890371322632,1.8848860263824463,61540.984375,0.3392960131168365,1.00115704536438,36.29985046386719,197.86636352539065,10.194257736206056,32.083438873291016,25.181934356689453
347,2021-11-07,63326.98828125,4620.5546875,1.0015170574188232,650.4540405273438,1.0006489753723145,1.2175339460372925,50.61323165893555,2.021872043609619,249.823486328125,0.1752810031175613,87.7054214477539,52.27798080444336,1.0005719661712646,0.2663150131702423,1.003301024436951,1.884112000465393,63331.40234375,0.3540529906749725,1.0017629861831665,35.71665954589844,202.0513153076172,10.33841323852539,32.34956359863281,25.34868049621582
348,2021-11-08,67566.828125,4812.08740234375,1.0004429817199707,654.3150024414062,0.9998279809951782,1.282377004623413,54.15776062011719,2.124418973922729,248.46717834472656,0.1678790003061294,91.18478393554688,53.34845733642578,0.99972802400589,0.2823590040206909,1.0026789903640747,1.8940470218658447,67549.2265625,0.3942799866199493,1.0014879703521729,36.69716644287109,228.6961975097656,10.722174644470217,34.47759246826172,26.252769470214844
349,2021-11-09,66971.828125,4735.06884765625,1.000201940536499,635.1906127929688,1.0000749826431274,1.258929967880249,50.23533630371094,2.2734830379486084,239.213134765625,0.1915089935064315,88.45486450195312,50.77936172485352,0.99992698431015,0.2735260128974914,1.003870964050293,1.77646803855896,67017.890625,0.3535229861736297,0.9994909763336182,35.83833312988281,262.9067077636719,11.39549732208252,33.85927200317383,26.3830623626709
350,2021-11-10,64995.23046875,4636.17431640625,1.0000970363616943,615.278076171875,0.9995229840278624,1.1933729648590088,48.78829956054688,2.101802110671997,233.77952575683597,0.182337000966072,85.29527282714844,46.87133026123047,0.99993497133255,0.2557089924812317,1.0037720203399658,1.7056560516357422,64089.1328125,0.3310549855232239,0.9877539873123168,32.11206817626953,261.2629699707031,10.79642391204834,34.34270477294922,25.343095779418945
351,2021-11-11,64949.9609375,4730.38427734375,1.000643968582153,629.892333984375,0.9998559951782228,1.2183640003204346,50.59540557861328,2.085524082183838,234.24075317382807,0.2399230003356933,88.06133270263672,47.64762496948242,1.0013329982757568,0.2611669898033142,1.0042279958724976,1.7595410346984863,65114.203125,0.3484930098056793,1.0053540468215942,33.07774353027344,263.0867004394531,12.173580169677734,34.8371696472168,25.460220336914062
352,2021-11-12,64155.94140625,4667.115234375,1.0001139640808103,626.6425170898438,0.999296009540558,1.1893550157546997,49.55778884887695,2.045766115188598,228.5020904541016,0.2672120034694671,84.72491455078125,45.88080596923828,0.998100996017456,0.2594139873981476,1.003438949584961,1.7157000303268433,64214.859375,0.360044002532959,1.001870036125183,32.03732681274414,251.5583648681641,11.38747501373291,34.26552200317383,24.57852935791016
353,2021-11-13,64469.52734375,4651.46044921875,1.0008480548858645,650.1041259765625,1.000830054283142,1.191938042640686,52.17427062988281,2.0531039237976074,241.8250274658203,0.2501919865608215,97.26046752929688,47.12905502319336,0.9999079704284668,0.261705994606018,1.007727026939392,1.754876971244812,65546.46875,0.3892050087451935,1.0013489723205566,32.54866409301758,258.0932006835937,11.170539855957031,34.0648307800293,24.686586380004883
354,2021-11-14,65466.83984375,4626.35888671875,1.0003670454025269,650.9180908203125,0.99964702129364,1.1885969638824463,51.06683349609375,2.0408530235290527,238.42552185058597,0.2447579950094223,95.4035415649414,46.40182113647461,0.9999880194664,0.2629120051860809,1.0067269802093506,1.7296680212020874,64581.36328125,0.438508003950119,1.000728964805603,31.88081169128418,278.00750732421875,11.83382797241211,33.77658462524414,24.56866836547852
355,2021-11-15,63557.87109375,4557.50390625,1.0015020370483398,633.0486450195312,0.9996430277824402,1.1713709831237793,48.050052642822266,2.015587091445923,237.55360412597656,0.2329410016536712,93.55023193359376,44.68871688842773,0.998682975769043,0.2565290033817291,1.0049680471420288,1.6917239427566528,63480.94140625,0.4460189938545227,1.0001599788665771,31.43201065063477,262.7633972167969,11.06101417541504,32.0107536315918,23.95619010925293
356,2021-11-16,60161.24609375,4216.365234375,1.0006749629974363,589.8228759765625,1.0004249811172483,1.0909340381622314,43.249454498291016,1.877235054969788,219.2390289306641,0.2077589929103851,97.97557067871094,40.89931488037109,1.0009050369262695,0.2372490018606186,1.004899978637695,1.5629819631576538,59078.8828125,0.4161730110645294,1.001155972480774,28.41158103942871,230.59942626953125,9.701601028442385,29.225008010864254,21.712846755981445
357,2021-11-17,60368.01171875,4287.59375,1.0000629425048828,578.0927734375,0.9998499751091005,1.096290946006775,43.14719772338867,1.875540018081665,218.7152404785156,0.2043969929218292,107.80207824707033,42.70829391479492,0.9996560215950012,0.2374870032072067,1.0032069683074951,1.634735941886902,59437.99609375,0.5338889956474304,1.0030699968338013,29.371543884277344,229.5041046142578,9.407356262207031,29.19304847717285,21.884939193725582
358,2021-11-18,56942.13671875,4000.65087890625,0.999970018863678,532.2376098632812,0.9996960163116456,1.0419540405273438,40.28295135498047,1.7883310317993164,195.48741149902344,0.2169229984283447,100.25276947021484,39.04596710205078,0.9998630285263062,0.2213830053806305,1.0024880170822144,1.498249053955078,55780.3203125,0.5033130049705505,0.9964560270309448,26.643613815307617,204.42291259765625,8.797637939453125,26.525693893432617,20.094423294067383
